StockCode,Source,Model,MAE,RMSE,WAPE,Bias
21977,Statistical,Naive,17.25,18.94949427645322,1.0097560975609756,0.40487804878048783
21977,Statistical,MA4,17.25,18.94949427645322,1.0097560975609756,0.40487804878048783
21977,Statistical,MA8,16.833333333333332,18.186533479473212,0.9853658536585366,0.25853658536585367
21977,Statistical,SES,16.934157502962893,18.342836189229306,0.9912677562709987,0.293948001040626
21977,Statistical,SeasonalNaive52,17.25,22.921969083537885,1.0097560975609756,0.2097560975609756
21977,Statistical,Croston,16.202525707969414,17.653392116631125,0.9484405292469901,0.03698463889657393
21977,Statistical,CrostonSBA,16.05489942257094,17.643909415231285,0.9397989905895184,-0.014864593048254778
21977,Statistical,TSB,16.279330539026827,17.675885815464362,0.9529364217966922,0.06395999419478704
21980,Statistical,Naive,12.166666666666666,16.015617378046965,1.0,-1.0
21980,Statistical,MA4,10.833333333333334,11.937336386313323,0.8904109589041096,0.4794520547945205
21980,Statistical,MA8,11.333333333333334,13.656500283747663,0.9315068493150684,0.726027397260274
21980,Statistical,SES,10.813762614520066,11.880397221992473,0.8888024066728821,0.46980074140715544
21980,Statistical,SeasonalNaive52,53.916666666666664,120.86252520942958,4.431506849315069,4.431506849315069
21980,Statistical,Croston,10.8745386254117,12.060078523165389,0.8937976952393178,0.4997724728057696
21980,Statistical,CrostonSBA,10.722478360807779,11.62680306966719,0.8812995912992696,0.42478384916548095
21980,Statistical,TSB,10.638877241660007,11.412683635327248,0.8744282664378088,0.38355589999671647
21981,Statistical,Naive,7.166666666666667,11.416362526362473,1.0,-1.0
21981,Statistical,MA4,17.0,19.03505538035898,2.372093023255814,2.3488372093023258
21981,Statistical,MA8,15.0,16.441816606851365,2.0930232558139537,1.930232558139535
21981,Statistical,SES,15.645902922702197,17.264906123201882,2.1831492450282135,2.065421541960925
21981,Statistical,SeasonalNaive52,9.25,12.426450284239126,1.2906976744186047,0.6162790697674418
21981,Statistical,Croston,17.573120922229858,19.645875188526876,2.4520633844971895,2.4448016427919756
21981,Statistical,CrostonSBA,16.635571900894686,18.553396777064957,2.3212425908225143,2.2725615606523757
21981,Statistical,TSB,16.48843585438315,18.359960898613423,2.30071197968137,2.241765643940659
21982,Statistical,Naive,14.416666666666666,18.553975315279473,0.9558011049723757,-0.20441988950276244
21982,Statistical,MA4,17.916666666666668,20.35313243704762,1.1878453038674033,0.5911602209944752
21982,Statistical,MA8,14.645833333333334,18.375566884679593,0.9709944751381215,-0.1132596685082873
21982,Statistical,SES,16.96443504498446,19.273461385853494,1.1247139256343288,0.4017660862952517
21982,Statistical,SeasonalNaive52,22.333333333333332,26.680204896764444,1.4806629834254144,0.7071823204419889
21982,Statistical,Croston,19.64041701811508,22.08202187975852,1.3021270951236517,0.8197238035069719
21982,Statistical,CrostonSBA,18.95422950054266,21.343911410014336,1.2566340000359775,0.7287376133316233
21982,Statistical,TSB,20.32031038317731,22.871160261033925,1.3472028983321973,0.9098754099240633
21983,Statistical,Naive,5.666666666666667,7.874007874011811,1.0,-1.0
21983,Statistical,MA4,6.333333333333333,8.366600265340756,1.1176470588235294,1.1176470588235294
21983,Statistical,MA8,6.333333333333333,8.366600265340756,1.1176470588235294,1.1176470588235294
21983,Statistical,SES,6.1896535864778635,7.734566474380874,1.0922918093784464,0.9655155621530324
21983,Statistical,SeasonalNaive52,15.833333333333334,23.28447265167641,2.7941176470588234,2.0294117647058822
21983,Statistical,Croston,6.903828051602974,8.806346044472077,1.2183225973417013,1.2183225973417013
21983,Statistical,CrostonSBA,6.323661663726026,8.322759193488203,1.1159402935987104,1.107406467474616
21983,Statistical,TSB,7.245655473868414,9.076806273953862,1.2786450836238377,1.2786450836238377
21984,Statistical,Naive,5.416666666666667,9.51752769017949,0.9154929577464789,-0.6619718309859155
21984,Statistical,MA4,10.416666666666666,10.88959748261309,1.7605633802816902,1.1126760563380282
21984,Statistical,MA8,10.25,10.740305706387815,1.732394366197183,1.0704225352112675
21984,Statistical,SES,10.15393545181614,10.655970352124827,1.7161581045323056,1.046068142713951
21984,Statistical,SeasonalNaive52,17.666666666666668,21.27204738618265,2.9859154929577465,2.2535211267605635
21984,Statistical,Croston,12.850150928219115,13.41524506724521,2.1718564949102728,1.7296157282809026
21984,Statistical,CrostonSBA,12.311810048474825,12.809896334813557,2.0808693039675763,1.5931349418668572
21984,Statistical,TSB,14.792250315734313,15.750524055087583,2.5000986449128413,2.221978953284755
21985,Statistical,Naive,12.083333333333334,14.436643192469178,1.0,0.9862068965517241
21985,Statistical,MA4,7.708333333333333,8.742854225022855,0.6379310344827587,0.2620689655172414
21985,Statistical,MA8,30.041666666666668,31.127342615991704,2.486206896551724,2.486206896551724
21985,Statistical,SES,13.16396503463947,15.482238134566744,1.0894315890736113,1.0894315890736113
21985,Statistical,SeasonalNaive52,17.416666666666668,21.979156793046755,1.4413793103448276,1.2482758620689656
21985,Statistical,Croston,13.353383459871788,15.643611221473117,1.1051075966790445,1.1051075966790445
21985,Statistical,CrostonSBA,12.220734127954053,14.573040695807485,1.0113711002444734,0.9998522168450922
21985,Statistical,TSB,14.100629017321276,16.28611251669179,1.1669486083300367,1.1669486083300367
21986,Statistical,Naive,5.666666666666667,7.494442385305705,0.9444444444444444,-0.3333333333333333
21986,Statistical,MA4,6.666666666666667,7.494442385305705,1.1111111111111112,0.3333333333333333
21986,Statistical,MA8,29.5,30.371313219330286,4.916666666666667,4.916666666666667
21986,Statistical,SES,10.055754643103596,11.129023165901081,1.6759591071839326,1.411150928620719
21986,Statistical,SeasonalNaive52,14.416666666666666,18.09926333675858,2.4027777777777777,2.0972222222222223
21986,Statistical,Croston,12.923103387881914,13.926972358907062,2.1538505646469854,1.9846206775763828
21986,Statistical,CrostonSBA,12.176948218487816,13.169595736300652,2.0294913697479693,1.835389643697563
21986,Statistical,TSB,14.358203200150328,15.425281513618156,2.3930338666917215,2.271640640030066
21987,Statistical,Naive,9.166666666666666,10.115993936995679,1.3414634146341464,0.7560975609756098
21987,Statistical,MA4,7.166666666666667,8.736894948054104,1.048780487804878,-0.12195121951219512
21987,Statistical,MA8,6.875,8.863255139431939,1.0060975609756098,-0.25
21987,Statistical,SES,7.041281059955793,8.780760520605261,1.030431374627677,-0.17699855904379844
21987,Statistical,SeasonalNaive52,13.0,16.698303307022943,1.9024390243902438,0.6585365853658537
21987,Statistical,Croston,6.735217578581437,8.95354195914922,0.9856415968655762,-0.31136789233010065
21987,Statistical,CrostonSBA,6.656790032985698,9.012351753893247,0.9741643950710778,-0.34579949771359564
21987,Statistical,TSB,6.767785238298633,8.930828518130095,0.9904075958485805,-0.29706989538108775
21988,Statistical,Naive,7.75,8.72257607208635,2.066666666666667,1.9333333333333333
21988,Statistical,MA4,5.125,5.246030245179047,1.3666666666666667,0.5333333333333333
21988,Statistical,MA8,4.4375,4.889934389471226,1.1833333333333333,0.16666666666666666
21988,Statistical,SES,5.019767539430536,5.169455399924409,1.3386046771814761,0.47720935436295253
21988,Statistical,SeasonalNaive52,4.666666666666667,6.150880695748645,1.2444444444444445,0.26666666666666666
21988,Statistical,Croston,6.016681648027654,6.1509894458755,1.604448439474041,1.0088968789480817
21988,Statistical,CrostonSBA,5.828347565626271,5.926753331347028,1.554226017500339,0.9084520350006774
21988,Statistical,TSB,5.967682601787387,6.091202674107394,1.591382027143303,0.9827640542866062
21989,Statistical,Naive,4.833333333333333,8.154753215150045,0.90625,-0.8125
21989,Statistical,MA4,5.916666666666667,7.005949852327901,1.109375,0.21875
21989,Statistical,MA8,5.291666666666667,6.90862986898753,0.9921875,-0.015625
21989,Statistical,SES,5.1685201996756955,6.9159869648753975,0.9690975374391929,-0.061804925121614285
21989,Statistical,SeasonalNaive52,14.25,21.152226045186513,2.671875,1.109375
21989,Statistical,Croston,6.103931786019729,7.077959460420276,1.1444872098786991,0.28897441975739807
21989,Statistical,CrostonSBA,5.932068530052074,7.011145239216026,1.112262849384764,0.2245256987695281
21989,Statistical,TSB,6.26836049893701,7.156767805643104,1.1753175935506894,0.35063518710137864
21990,Statistical,Naive,4.833333333333333,6.6332495807108,0.42028985507246375,0.043478260869565216
21990,Statistical,MA4,8.541666666666666,9.81389321319526,0.7427536231884058,-0.6304347826086957
21990,Statistical,MA8,7.979166666666667,9.014744866051396,0.6938405797101449,-0.532608695652174
21990,Statistical,SES,7.723852377840423,8.675895715606107,0.671639337203515,-0.488206210638914
21990,Statistical,SeasonalNaive52,11.25,13.111699610144623,0.9782608695652174,-0.9782608695652174
21990,Statistical,Croston,9.051559934791099,10.589587780226529,0.7870921682427042,-0.7191118727172927
21990,Statistical,CrostonSBA,9.132315271384877,10.716192077125642,0.794114371424772,-0.7331562790814281
21990,Statistical,TSB,8.20603736629773,9.328978422011994,0.7135684666345853,-0.5720644695010546
21991,Statistical,Naive,8.5,9.363047936792093,2.217391304347826,2.130434782608696
21991,Statistical,MA4,3.4583333333333335,4.616546328154847,0.9021739130434783,-0.15217391304347827
21991,Statistical,MA8,4.395833333333333,4.75821657766857,1.1467391304347827,0.33695652173913043
21991,Statistical,SES,4.385175090918707,4.7524742825939175,1.1439587193700973,0.3313956996097597
21991,Statistical,SeasonalNaive52,9.75,16.1683847884279,2.5434782608695654,0.717391304347826
21991,Statistical,Croston,3.1666666666666665,4.958834357266712,0.8260869565217391,-0.49618844859977135
21991,Statistical,CrostonSBA,3.1666666666666665,4.996669143439008,0.8260869565217391,-0.5213790261697829
21991,Statistical,TSB,3.3550157792113295,4.647178968031073,0.8752215076203468,-0.20607872388974127
21992,Statistical,Naive,10.333333333333334,11.387127235025815,1.1923076923076923,0.38461538461538464
21992,Statistical,MA4,9.75,11.002840542332693,1.125,0.18269230769230768
21992,Statistical,MA8,9.333333333333334,10.893423092245461,1.0769230769230769,0.038461538461538464
21992,Statistical,SES,10.070094994122394,11.18148244605887,1.1619340377833534,0.29349442104236706
21992,Statistical,SeasonalNaive52,10.833333333333334,14.798648586948742,1.25,-0.40384615384615385
21992,Statistical,Croston,7.946644223686209,11.595263703641436,0.9169204873484087,-0.46001553744800927
21992,Statistical,CrostonSBA,7.907645345835232,11.677785001467614,0.9124206168271422,-0.4870147605756084
21992,Statistical,TSB,8.411612855178424,11.156582965631005,0.9705707140590488,-0.28059555013054577
21993,Statistical,Naive,8.416666666666666,10.307764064044152,0.8347107438016529,-0.8016528925619835
21993,Statistical,MA4,8.625,10.504959146358765,0.8553719008264463,-0.8264462809917356
21993,Statistical,MA8,7.979166666666667,9.636897408744511,0.7913223140495868,-0.7148760330578512
21993,Statistical,SES,8.167628204079756,9.92198755289217,0.8100127144541907,-0.7522568338670591
21993,Statistical,SeasonalNaive52,10.833333333333334,12.721373091507589,1.0743801652892562,-0.7272727272727273
21993,Statistical,Croston,7.728400887257185,9.132416643019539,0.7664529805544316,-0.6464663796798236
21993,Statistical,CrostonSBA,7.787814176227659,9.260482123966684,0.7723452075597679,-0.6641430606958324
21993,Statistical,TSB,7.264917728275242,8.19798716514895,0.7204877085892802,-0.5085705637843696
22021,Statistical,Naive,0.0,0.0,,
22021,Statistical,MA4,0.0,0.0,,
22021,Statistical,MA8,0.0,0.0,,
22021,Statistical,SES,0.0009466016081870193,0.000946601608187019,,
22021,Statistical,SeasonalNaive52,0.0,0.0,,
22021,Statistical,Croston,3.635783308717136,3.635783308717136,,
22021,Statistical,CrostonSBA,3.4539941432812786,3.453994143281279,,
22021,Statistical,TSB,0.4317560266273574,0.43175602662735746,,
22023,Statistical,Naive,3.0833333333333335,6.006940430313366,1.0,-1.0
22023,Statistical,MA4,4.416666666666667,5.155902766086006,1.4324324324324325,-0.02702702702702703
22023,Statistical,MA8,5.166666666666667,5.346338310781813,1.6756756756756757,0.4594594594594595
22023,Statistical,SES,4.886859618519766,5.225985839750393,1.5849274438442484,0.27796299579660494
22023,Statistical,SeasonalNaive52,12.083333333333334,17.665880485651808,3.918918918918919,3.2162162162162162
22023,Statistical,Croston,5.614163337890932,5.649792995024805,1.8208097312078697,0.7497275705238478
22023,Statistical,CrostonSBA,5.479288504329719,5.544888342755508,1.7770665419447735,0.6622411919976554
22023,Statistical,TSB,5.194418222718141,5.361312595476173,1.6846761803410186,0.47746046879014564
22024,Statistical,Naive,6.916666666666667,9.059985283284588,1.360655737704918,1.360655737704918
22024,Statistical,MA4,5.916666666666667,5.923118547972287,1.1639344262295082,0.18032786885245902
22024,Statistical,MA8,5.916666666666667,5.923118547972287,1.1639344262295082,0.18032786885245902
22024,Statistical,SES,6.174842969187388,6.350027777550191,1.2147232070532568,0.4850605537949496
22024,Statistical,SeasonalNaive52,25.083333333333332,41.425636185016316,4.934426229508197,4.114754098360656
22024,Statistical,Croston,6.317373201868954,6.7284077912457185,1.2427619413512698,0.6532929595830275
22024,Statistical,CrostonSBA,6.2473378751088395,6.531238837887578,1.228984500021411,0.5706283116038763
22024,Statistical,TSB,6.426602779705629,7.074877016209412,1.2642497271552058,0.7822196744066442
22025,Statistical,Naive,4.0,6.928203230275509,1.0,-1.0
22025,Statistical,MA4,5.0,5.744562646538029,1.25,-0.25
22025,Statistical,MA8,5.5,5.678908345800274,1.375,0.125
22025,Statistical,SES,5.1615581110652355,5.680278209988248,1.2903895277663089,-0.12883141670107442
22025,Statistical,SeasonalNaive52,10.0,21.908902300206645,2.5,1.5
22025,Statistical,Croston,6.143253532542775,6.15660105592259,1.5358133831356937,0.6074401494070812
22025,Statistical,CrostonSBA,6.036090855915636,6.036953968676102,1.509022713978909,0.5270681419367271
22025,Statistical,TSB,6.051911071502798,6.053691905947534,1.5129777678756995,0.5389333036270986
22026,Statistical,Naive,7.0,9.16515138991168,1.4,1.4
22026,Statistical,MA4,6.0,6.0,1.2,0.2
22026,Statistical,MA8,6.0,6.0,1.2,0.2
22026,Statistical,SES,6.006694707283079,6.006825282559729,1.2013389414566158,0.20803364873969524
22026,Statistical,SeasonalNaive52,9.0,16.61324772583615,1.8,1.4
22026,Statistical,Croston,5.9279741460669655,5.943269117552709,1.185594829213393,0.11356897528035788
22026,Statistical,CrostonSBA,5.881575438763616,5.9231564918131685,1.1763150877527233,0.05789052651633995
22026,Statistical,TSB,6.012887268590727,6.013370615885153,1.2025774537181453,0.21546472230887162
22027,Statistical,Naive,122.5,128.23026163897507,5.6976744186046515,5.6976744186046515
22027,Statistical,MA4,40.0,44.598206241955516,1.8604651162790697,1.0930232558139534
22027,Statistical,MA8,25.0,38.301436004411116,1.1627906976744187,0.2558139534883721
22027,Statistical,SES,45.49648391800233,48.399442311239156,2.1161155310698763,1.3998037535629209
22027,Statistical,SeasonalNaive52,33.5,55.776339069537364,1.558139534883721,0.3023255813953488
22027,Statistical,Croston,20.635310507872305,37.92441657675078,0.959781884087084,-0.05718041787234385
22027,Statistical,CrostonSBA,20.128544982478687,37.97078673698103,0.9362113945338923,-0.10432139697872683
22027,Statistical,TSB,20.81376742287304,37.91452486113187,0.9680822057150251,-0.0405797746164615
22028,Statistical,Naive,9.0,15.874507866387544,0.6923076923076923,-0.07692307692307693
22028,Statistical,MA4,9.0,15.874507866387544,0.6923076923076923,-0.07692307692307693
22028,Statistical,MA8,9.5,16.03901493234544,0.7307692307692307,-0.19230769230769232
22028,Statistical,SES,9.262722285079393,15.943573649034034,0.712517098852261,-0.13755129655678308
22028,Statistical,SeasonalNaive52,12.0,19.595917942265423,0.9230769230769231,-0.3076923076923077
22028,Statistical,Croston,10.030068079243605,16.36245002150812,0.7715436984033542,-0.3146310952100625
22028,Statistical,CrostonSBA,10.178564675281423,16.479457524326445,0.7829665134831865,-0.3488995404495594
22028,Statistical,TSB,9.64452504681229,16.11228919503958,0.741886542062484,-0.2256596261874519
22029,Statistical,Naive,29.75,68.1646291464031,0.7391304347826086,-0.40372670807453415
22029,Statistical,MA4,33.75,66.98818303750794,0.8385093167701864,-0.2546583850931677
22029,Statistical,MA8,30.25,68.94140023720628,0.7515527950310559,-0.4782608695652174
22029,Statistical,SES,30.070583451051117,68.64860009198145,0.7470952410199035,-0.45151554549830314
22029,Statistical,SeasonalNaive52,42.916666666666664,70.7419017744552,1.0662525879917184,0.06832298136645963
22029,Statistical,Croston,30.263120430909428,68.96342279391449,0.7518787684697995,-0.48021671019767875
22029,Statistical,CrostonSBA,30.437464409363955,69.26388734255214,0.7562102958848187,-0.5062058746877947
22029,Statistical,TSB,30.210554059451393,68.87568997665333,0.7505727716633886,-0.4723807293592136
22030,Statistical,Naive,63.0,64.52906321960671,7.0,7.0
22030,Statistical,MA4,19.0,20.493901531919196,2.111111111111111,1.6666666666666667
22030,Statistical,MA8,16.0,17.471405209656147,1.7777777777777777,1.1666666666666667
22030,Statistical,SES,22.722069010461215,23.95712739648556,2.524674334495691,2.1629425347281623
22030,Statistical,SeasonalNaive52,22.0,28.982753492378876,2.4444444444444446,1.5555555555555556
22030,Statistical,Croston,13.78625437748063,15.701704355686777,1.531806041942292,0.797709062913438
22030,Statistical,CrostonSBA,13.246941658606596,15.348685783027756,1.471882406511844,0.7078236097677665
22030,Statistical,TSB,14.053532771098366,15.889019331106358,1.5615036412331518,0.8422554618497279
22031,Statistical,Naive,3.4166666666666665,6.171169527191206,1.0,-1.0
22031,Statistical,MA4,4.416666666666667,5.155902766086006,1.2926829268292683,-0.12195121951219512
22031,Statistical,MA8,3.9166666666666665,5.484827557301444,1.146341463414634,-0.5609756097560976
22031,Statistical,SES,3.9730541132540615,5.428028518234968,1.1628451063182619,-0.5114646810452143
22031,Statistical,SeasonalNaive52,4.416666666666667,7.076957915187382,1.2926829268292683,-0.7073170731707317
22031,Statistical,Croston,4.365117908639399,5.1706982795836085,1.2775954854554337,-0.1672135436336988
22031,Statistical,CrostonSBA,4.317695346540762,5.188344585078682,1.263715711182662,-0.208852866452014
22031,Statistical,TSB,4.124262736591924,5.299419183592536,1.207101288758612,-0.3786961337241644
22032,Statistical,Naive,4.0,6.928203230275509,1.0,-1.0
22032,Statistical,MA4,4.0,6.928203230275509,1.0,-1.0
22032,Statistical,MA8,4.5,6.18465843842649,1.125,-0.625
22032,Statistical,SES,4.382926751577095,6.334781293447326,1.0957316878942738,-0.7128049363171781
22032,Statistical,SeasonalNaive52,7.0,10.392304845413264,1.75,-0.25
22032,Statistical,Croston,4.970591010008984,5.760576181093062,1.242647752502246,-0.27205674249326234
22032,Statistical,CrostonSBA,4.922061459508535,5.78984464280297,1.2305153648771336,-0.3084539053685992
22032,Statistical,TSB,4.77844839828457,5.896700401096924,1.1946120995711424,-0.41616370128657215
22033,Statistical,Naive,0.0,0.0,,
22033,Statistical,MA4,0.0,0.0,,
22033,Statistical,MA8,0.0,0.0,,
22033,Statistical,SES,0.2583371368537493,0.25833713685374937,,
22033,Statistical,SeasonalNaive52,4.0,8.48528137423857,,
22033,Statistical,Croston,3.9327648008781657,3.932764800878165,,
22033,Statistical,CrostonSBA,3.7361265608342564,3.7361265608342564,,
22033,Statistical,TSB,1.5153674559290413,1.5153674559290409,,
22034,Statistical,Naive,0.0,0.0,,
22034,Statistical,MA4,0.0,0.0,,
22034,Statistical,MA8,0.0,0.0,,
22034,Statistical,SES,8.869888185579432e-06,8.869888185579432e-06,,
22034,Statistical,SeasonalNaive52,37.75,58.81963957727045,,
22034,Statistical,Croston,16.413714422352026,16.413714422352022,,
22034,Statistical,CrostonSBA,15.593028701234426,15.593028701234424,,
22034,Statistical,TSB,0.31719386018282764,0.31719386018282764,,
22035,Statistical,Naive,0.08333333333333333,0.28867513459481287,1.0,-1.0
22035,Statistical,MA4,2.9166666666666665,2.9297326385411577,35.0,35.0
22035,Statistical,MA8,4.416666666666667,4.425306015783918,53.0,53.0
22035,Statistical,SES,3.9643535480283205,3.973976338964994,47.572242576339846,47.572242576339846
22035,Statistical,SeasonalNaive52,17.083333333333332,30.790961877364815,205.0,203.0
22035,Statistical,Croston,6.713994418916663,6.719680791982086,80.56793302699995,80.56793302699995
22035,Statistical,CrostonSBA,6.374128031304163,6.380117322459389,76.48953637564995,76.48953637564995
22035,Statistical,TSB,6.180072875771949,6.186250046574343,74.1608745092634,74.1608745092634
22036,Statistical,Naive,0.0,0.0,,
22036,Statistical,MA4,0.0,0.0,,
22036,Statistical,MA8,0.0,0.0,,
22036,Statistical,SES,1.1055450560557747e-08,1.1055450560557745e-08,,
22036,Statistical,SeasonalNaive52,0.0,0.0,,
22036,Statistical,Croston,9.183169996798991,9.18316999679899,,
22036,Statistical,CrostonSBA,8.724011496959038,8.72401149695904,,
22036,Statistical,TSB,0.02204757511118267,0.02204757511118267,,
22037,Statistical,Naive,12.0,16.97056274847714,0.75,-0.25
22037,Statistical,MA4,13.0,17.916472867168917,0.8125,-0.4375
22037,Statistical,MA8,13.0,17.916472867168917,0.8125,-0.4375
22037,Statistical,SES,12.756407510015245,17.643785056819098,0.7972754693759528,-0.3918264081278578
22037,Statistical,SeasonalNaive52,16.0,19.595917942265423,1.0,-0.25
22037,Statistical,Croston,12.40240189838813,17.294941201164935,0.7751501186492581,-0.325450355947774
22037,Statistical,CrostonSBA,12.582281803468723,17.46500020529935,0.7863926127167952,-0.3591778381503854
22037,Statistical,TSB,12.23602678408067,17.1512687753171,0.7647516740050418,-0.2942550220151259
22038,Statistical,Naive,6.25,12.5,1.0,-1.0
22038,Statistical,MA4,6.25,12.5,1.0,-1.0
22038,Statistical,MA8,7.8125,11.267347735824966,1.25,-0.5
22038,Statistical,SES,6.8469380044130945,11.947882231346414,1.0955100807060951,-0.8089798385878096
22038,Statistical,SeasonalNaive52,4.166666666666667,10.206207261596576,0.6666666666666666,0.0
22038,Statistical,Croston,9.49892485122887,10.828154481489836,1.519827976196619,0.039655952393237805
22038,Statistical,CrostonSBA,9.336478608667425,10.82559169700949,1.493836577386788,-0.012326845226423966
22038,Statistical,TSB,8.37945079309929,11.00690569113057,1.3407121268958861,-0.31857574620822743
22039,Statistical,Naive,6.25,12.5,1.0,-1.0
22039,Statistical,MA4,9.375,10.825317547305483,1.5,0.0
22039,Statistical,MA8,7.8125,11.267347735824966,1.25,-0.5
22039,Statistical,SES,7.540525482724668,11.430165660135037,1.2064840772359469,-0.5870318455281063
22039,Statistical,SeasonalNaive52,6.25,12.5,1.0,-0.3333333333333333
22039,Statistical,Croston,9.249343973803244,10.828234285777079,1.479895035808519,-0.04020992838296139
22039,Statistical,CrostonSBA,9.099376775113084,10.839343736979108,1.4559002840180937,-0.08819943196381358
22039,Statistical,TSB,7.837583454261626,11.253537156842754,1.2540133526818602,-0.49197329463627965
22040,Statistical,Naive,4.166666666666667,10.206207261596576,1.0,-1.0
22040,Statistical,MA4,8.333333333333334,9.547032697824667,2.0,0.5
22040,Statistical,MA8,8.333333333333334,9.547032697824667,2.0,0.5
22040,Statistical,SES,6.388432929396298,9.35420442188989,1.5332239030551114,-0.20016414541733296
22040,Statistical,SeasonalNaive52,40.833333333333336,116.22535581074095,9.8,7.8
22040,Statistical,Croston,10.884074265486733,11.033000162737169,2.612177823716816,1.4182667355752239
22040,Statistical,CrostonSBA,10.54820388554573,10.771559325443114,2.531568932530975,1.2973533987964623
22040,Statistical,TSB,9.327735360061958,9.979264784021002,2.23865648641487,0.8579847296223039
22041,Statistical,Naive,9.0,15.50268793897798,1.0,-1.0
22041,Statistical,MA4,7.166666666666667,13.976170195491086,0.7962962962962963,-0.6666666666666666
22041,Statistical,MA8,7.375,14.255664079001487,0.8194444444444444,-0.7361111111111112
22041,Statistical,SES,7.254328758529127,14.091072720752283,0.8060365287254585,-0.6958873639541534
22041,Statistical,SeasonalNaive52,16.25,24.305349205473266,1.8055555555555556,0.21296296296296297
22041,Statistical,Croston,7.406191556294402,12.82724580238465,0.8229101729216003,-0.2534917034574209
22041,Statistical,CrostonSBA,7.294215311813019,12.891232510222094,0.8104683679792244,-0.2908171182845499
22041,Statistical,TSB,7.32947008257923,12.870175461779935,0.8143855647310255,-0.2790655280291449
22042,Statistical,Naive,6.0,9.797958971132712,1.0,-1.0
22042,Statistical,MA4,6.0,9.797958971132712,1.0,-1.0
22042,Statistical,MA8,6.5,8.306623862918075,1.0833333333333333,-0.5
22042,Statistical,SES,6.098827218365613,9.446483248538145,1.0164712030609353,-0.9011727816343882
22042,Statistical,SeasonalNaive52,18.0,22.44994432064365,3.0,2.3333333333333335
22042,Statistical,Croston,6.635689607813709,8.048477758357631,1.1059482679689514,-0.3643103921862921
22042,Statistical,CrostonSBA,6.603905127423022,8.102350358441914,1.1006508545705036,-0.3960948725769775
22042,Statistical,TSB,6.193824668540453,9.13219973182479,1.0323041114234088,-0.8061753314595467
22043,Statistical,Naive,22.0,26.38181191654584,1.0,-1.0
22043,Statistical,MA4,20.0,23.93741840717165,0.9090909090909091,-0.8636363636363636
22043,Statistical,MA8,21.0,25.144581921360317,0.9545454545454546,-0.9318181818181818
22043,Statistical,SES,20.408930576314845,24.427142635529393,0.9276786625597656,-0.8915179938396484
22043,Statistical,SeasonalNaive52,18.0,22.44994432064365,0.8181818181818182,-0.09090909090909091
22043,Statistical,Croston,19.55833352268799,23.415036123544063,0.8890151601221815,-0.8335227401832722
22043,Statistical,CrostonSBA,19.680416846553594,23.558725780174953,0.8945644021160725,-0.8418466031741086
22043,Statistical,TSB,20.160883582873623,24.129413630672474,0.9164037992215284,-0.8746056988322924
22044,Statistical,Naive,16.0,28.982753492378876,1.0,-1.0
22044,Statistical,MA4,16.5,27.440845468024488,1.03125,-0.8125
22044,Statistical,MA8,16.75,26.76284738214527,1.046875,-0.71875
22044,Statistical,SES,16.777298974207266,26.692874891684813,1.0485811858879541,-0.7085128846722762
22044,Statistical,SeasonalNaive52,16.0,23.49468024894146,1.0,0.625
22044,Statistical,Croston,16.68050662773513,26.944645872769367,1.0425316642334457,-0.7448100145993278
22044,Statistical,CrostonSBA,16.64648129634837,27.035557355011765,1.040405081021773,-0.7575695138693614
22044,Statistical,TSB,16.732707442106406,26.80759478508696,1.0457942151316504,-0.7252347092100967
22045,Statistical,Naive,43.75,78.06247497997998,1.0,-1.0
22045,Statistical,MA4,39.583333333333336,74.73912964438374,0.9047619047619048,-0.8571428571428571
22045,Statistical,MA8,39.583333333333336,74.73912964438374,0.9047619047619048,-0.8571428571428571
22045,Statistical,SES,39.49404349568319,74.67201839901846,0.9027209941870442,-0.8540814912805663
22045,Statistical,SeasonalNaive52,70.83333333333333,159.75241260567344,1.619047619047619,0.47619047619047616
22045,Statistical,Croston,32.26194251957245,69.87765917093604,0.7374158290187989,-0.6061237435281982
22045,Statistical,CrostonSBA,32.836345393593824,70.2091554632445,0.7505450375678588,-0.6258175563517883
22045,Statistical,TSB,34.633299205185445,71.30350654624552,0.791618267547096,-0.687427401320644
22046,Statistical,Naive,12.5,20.412414523193153,1.0,-1.0
22046,Statistical,MA4,13.541666666666666,17.305466381079324,1.0833333333333333,-0.5
22046,Statistical,MA8,14.0625,16.437222747978648,1.125,-0.25
22046,Statistical,SES,13.836573003321208,16.74789844499722,1.1069258402656967,-0.35844495840582047
22046,Statistical,SeasonalNaive52,16.666666666666668,20.412414523193153,1.3333333333333333,0.3333333333333333
22046,Statistical,Croston,13.986158143501813,16.53042413646056,1.1188926514801452,-0.28664409111912903
22046,Statistical,CrostonSBA,13.911850236326723,16.63275955609976,1.1129480189061378,-0.3223118865631726
22046,Statistical,TSB,13.905430325175866,16.64213196232828,1.1124344260140693,-0.325393443915583
22047,Statistical,Naive,12.5,17.67766952966369,1.0,-1.0
22047,Statistical,MA4,12.5,13.975424859373685,1.0,-0.5
22047,Statistical,MA8,12.5,12.88470508005519,1.0,-0.25
22047,Statistical,SES,12.5,13.526970703045011,1.0,-0.41360028163269336
22047,Statistical,SeasonalNaive52,27.083333333333332,36.084391824351606,2.1666666666666665,0.8333333333333334
22047,Statistical,Croston,12.5,12.704798245855331,1.0,-0.18175849414673179
